Video ID,Título,Publicado,Miniatura,Duración,Vistas,Likes,Comentarios
SbXHPhHRlqM,Lukita 99 #fcmobile,2024-07-29T23:00:09Z,https://i.ytimg.com/vi/SbXHPhHRlqM/mqdefault.jpg,PT35S,107,5,7
csIkj57MTXM,Morata God #fcmobile,2024-07-29T15:00:43Z,https://i.ytimg.com/vi/csIkj57MTXM/mqdefault.jpg,PT31S,453,18,6
sgueQGzP55U,kostic #fcmobile,2024-07-28T20:03:00Z,https://i.ytimg.com/vi/sgueQGzP55U/mqdefault.jpg,PT17S,561,25,7
8Kz-IzrPoyA,✅ABRIMOS LOS ULTIMOS SOBRES DE LA EURO EN FC MOBILE,2024-07-28T04:00:06Z,https://i.ytimg.com/vi/8Kz-IzrPoyA/mqdefault.jpg,PT15M46S,642,16,7
XSF0FZa34ww,Holandes 99 #fcmobile #fifa,2024-07-27T19:00:14Z,https://i.ytimg.com/vi/XSF0FZa34ww/mqdefault.jpg,PT34S,460,25,9
DNVSOvMHJjY,Iconoo  #fcmobile,2024-07-27T03:58:19Z,https://i.ytimg.com/vi/DNVSOvMHJjY/mqdefault.jpg,PT34S,812,36,6
hhjlcoc1kLI,🔴CALIFICANDO CUENTA DE SUSCRIPTORES EN FC MOBILE | AJDREW,2024-07-25T17:29:21Z,https://i.ytimg.com/vi/hhjlcoc1kLI/mqdefault.jpg,PT1H52M56S,1576,38,4
6F7Ijhv1UyA,🔴Abriendo los últimos Intercambios de la euro | AJDREW,2024-07-24T18:20:41Z,https://i.ytimg.com/vi/6F7Ijhv1UyA/mqdefault.jpg,PT1H46M46S,1484,41,4
UsbAKeLhTdI,CALIFICANDO PLANTILLAS DE SUSCRIPTORES EN FC MOBILE DE CHILL | AJDREW | AJDREW,2024-07-23T07:32:16Z,https://i.ytimg.com/vi/UsbAKeLhTdI/mqdefault.jpg,PT3H6M49S,12717,61,5
yTj4eXOCR74,🔴TENGO EL MEJOR FULL *ICONOS* DE FC MOBILE,2024-07-23T03:51:46Z,https://i.ytimg.com/vi/yTj4eXOCR74/mqdefault.jpg,PT9M10S,313,15,23
qW7qFLhCM-0,FC MOBILE DE CHILL | AJDREW | AJDREW,2024-07-21T06:22:22Z,https://i.ytimg.com/vi/qW7qFLhCM-0/mqdefault.jpg,PT1H22M22S,8470,44,2
5wtDCuCmxoY,🔴TENGO EL *MEJOR* FULL BRASIL EN FC MOBILE,2024-07-20T21:40:01Z,https://i.ytimg.com/vi/5wtDCuCmxoY/mqdefault.jpg,PT8M47S,2037,30,6
OL7HHHZGuQg,ABRIENDO LOS SOBRES DE 99 - 101 DE LA EURO EN FC MOBILE | AJDREW,2024-07-19T06:28:46Z,https://i.ytimg.com/vi/OL7HHHZGuQg/mqdefault.jpg,PT2H21M46S,22880,152,4
bXV0giXzIu4,🔴LLEGO LA HORA *MBAPPE* A MI FULL REAL MADRID FC MOBILE,2024-07-18T09:16:47Z,https://i.ytimg.com/vi/bXV0giXzIu4/mqdefault.jpg,PT11M18S,2126,29,16
kZq2zFM7ads,CALIFICANDO PLANTILLAS DE SUSCRIPTORES EN FC MOBILE | AJDREW,2024-07-18T08:04:48Z,https://i.ytimg.com/vi/kZq2zFM7ads/mqdefault.jpg,PT3H36M31S,15451,77,0
Fcac_v989lQ,FC MOBILE DE CHILL| AJDREW,2024-07-17T06:30:37Z,https://i.ytimg.com/vi/Fcac_v989lQ/mqdefault.jpg,PT2H9M38S,16144,72,0
TZ94iuhi1pQ,MBAPPE donde estas #fcmobile,2024-07-16T15:15:01Z,https://i.ytimg.com/vi/TZ94iuhi1pQ/mqdefault.jpg,PT40S,2479,87,8
t4SrhqGY_F4,FC MOBILE DE CHILL| AJDREW,2024-07-16T15:03:20Z,https://i.ytimg.com/vi/t4SrhqGY_F4/mqdefault.jpg,PT2H49M42S,12586,25,0
HvD_yCJ9DVs,FC MOBILE DE CHILL| AJDREW,2024-07-16T07:23:11Z,https://i.ytimg.com/vi/HvD_yCJ9DVs/mqdefault.jpg,PT3H32M49S,19473,105,4
dlmSrxNHEKc,Español #fcmobile,2024-07-15T18:46:47Z,https://i.ytimg.com/vi/dlmSrxNHEKc/mqdefault.jpg,PT33S,196,16,2
KqLYAPmygWg,Ojito... #fcmobile,2024-07-14T23:02:22Z,https://i.ytimg.com/vi/KqLYAPmygWg/mqdefault.jpg,PT29S,303,16,4
Uqiz21BKTB8,DEMACIADA Suerte por hoy #fcmobile,2024-07-13T20:19:52Z,https://i.ytimg.com/vi/Uqiz21BKTB8/mqdefault.jpg,PT21S,550,11,3
uCG1S389nVU,FC MOBILE DE CHILL | AJDREW,2024-07-13T05:39:28Z,https://i.ytimg.com/vi/uCG1S389nVU/mqdefault.jpg,PT1H50M22S,13652,67,6
JbAXxrJbUC8,Nico Williams🇪🇦#fcmobile,2024-07-12T15:45:01Z,https://i.ytimg.com/vi/JbAXxrJbUC8/mqdefault.jpg,PT33S,156,12,6
k3l1uHucMkk,FC MOBILE DE CHILL | AJDREW,2024-07-12T11:21:32Z,https://i.ytimg.com/vi/k3l1uHucMkk/mqdefault.jpg,PT5H59M14S,27218,120,2
JsjIlcxqe20,🤑 SOMOS SUPER *MILLONARIOS* CON LOS PLAYERS PICK (C.RONALDO - VINI JR - GULLIT) EN FC MOBILE,2024-07-12T04:10:11Z,https://i.ytimg.com/vi/JsjIlcxqe20/mqdefault.jpg,PT12M28S,9144,159,34
cL0p5QLK7PQ,FC MOBILE DE CHILL | AJDREW,2024-07-11T08:38:45Z,https://i.ytimg.com/vi/cL0p5QLK7PQ/mqdefault.jpg,PT4H52S,9509,66,0
dAjmox_hm3Q,Pero y... OBLAK,2024-07-10T18:50:46Z,https://i.ytimg.com/vi/dAjmox_hm3Q/mqdefault.jpg,PT29S,355,25,2
LRojdF1jPeM,CALIFICANDO PLATILLAS DE SUSCRIPTORES DEL FC MOBILE | AJDREW,2024-07-10T18:27:36Z,https://i.ytimg.com/vi/LRojdF1jPeM/mqdefault.jpg,PT1H8M47S,162,17,1
zXHqsted0A4,FC MOBILE  DE CHILL | AJDREW,2024-07-10T16:56:58Z,https://i.ytimg.com/vi/zXHqsted0A4/mqdefault.jpg,PT48M53S,3162,27,6
FHrjhMOv2ys,FC MOBILE  DE CHILL | AJDREW,2024-07-09T20:51:44Z,https://i.ytimg.com/vi/FHrjhMOv2ys/mqdefault.jpg,PT3H46M10S,5005,57,12
5j3v5-GWmIQ,Inglaterra pero no es el... #fcmobile,2024-07-09T13:22:54Z,https://i.ytimg.com/vi/5j3v5-GWmIQ/mqdefault.jpg,PT28S,986,36,9
NT4U-VWO0xI,es algo RAMDON #fcmobile,2024-07-08T23:55:45Z,https://i.ytimg.com/vi/NT4U-VWO0xI/mqdefault.jpg,PT43S,71,9,6
leDOkTX89Ts,🔴PACK OPENING Sacamos los *MEJORES* Jugadores en sobres GRATIS del FC MOBILE,2024-07-08T04:50:32Z,https://i.ytimg.com/vi/leDOkTX89Ts/mqdefault.jpg,PT11M1S,679,22,21
-XqmDf9Y6zU,CALIFICANDO PLANTILAS DE SUSCRIPTORES EN FC MOBILE| AJDREW,2024-07-05T18:46:08Z,https://i.ytimg.com/vi/-XqmDf9Y6zU/mqdefault.jpg,PT1H25M56S,2087,27,2
b-g9P58KCCM,CALIFICANDO PLANTILAS DE SUSCRIPTORES EN FC MOBILE| AJDREW,2024-07-05T06:53:35Z,https://i.ytimg.com/vi/b-g9P58KCCM/mqdefault.jpg,PT9M9S,370,5,2
dlE6q1zCExw,CALIFICANDO PLANTILAS DE SUSCRIPTORES EN FC MOBILE| AJDREW,2024-07-04T11:10:31Z,https://i.ytimg.com/vi/dlE6q1zCExw/mqdefault.jpg,PT6H23M45S,9864,64,9
4Y6cFdfUn6s,CALIFICANDO PLANTILAS DE SUSCRIPTORES EN FC MOBILE| AJDREW,2024-07-03T06:11:58Z,https://i.ytimg.com/vi/4Y6cFdfUn6s/mqdefault.jpg,PT2H12M,6797,68,5
I0ryjOgbgkk,CALIFICANDO PLANTILAS DE SUSCRIPTORES EN FC MOBILE| AJDREW,2024-07-02T06:56:18Z,https://i.ytimg.com/vi/I0ryjOgbgkk/mqdefault.jpg,PT2H58M18S,4484,47,2
IeX2RND-Hyo,🔴Abrimos el *MEJOR* sobre de la  EURO en FC MOBILE,2024-07-01T15:45:02Z,https://i.ytimg.com/vi/IeX2RND-Hyo/mqdefault.jpg,PT12M3S,704,16,6
2vCGdEljNJE,FC MOBILE DE CHILL| AJDREW,2024-06-29T07:21:04Z,https://i.ytimg.com/vi/2vCGdEljNJE/mqdefault.jpg,PT2H57M30S,6021,58,4
mcF24mdRdIo,FC MOBILE CHILL| AJDREW,2024-06-28T06:40:18Z,https://i.ytimg.com/vi/mcF24mdRdIo/mqdefault.jpg,PT2H18M3S,10404,70,0
I56d-wTES34,🔴Ganamos 300 MILLONES con los *PLAYER PICK* de PROROGA en | FC MOBILE,2024-06-26T03:00:09Z,https://i.ytimg.com/vi/I56d-wTES34/mqdefault.jpg,PT8M6S,6076,91,22
21r0LYLuPFQ,FC MOBILE CHILL| AJDREW,2024-06-23T08:28:52Z,https://i.ytimg.com/vi/21r0LYLuPFQ/mqdefault.jpg,PT2H20M29S,7325,75,2
HyhcV3ux0uI,FC MOBILE CHILL| AJDREW,2024-06-22T18:32:05Z,https://i.ytimg.com/vi/HyhcV3ux0uI/mqdefault.jpg,PT58M40S,860,7,0
o_izkKGLBT4,FC MOBILE CHILL| AJDREW,2024-06-21T19:14:42Z,https://i.ytimg.com/vi/o_izkKGLBT4/mqdefault.jpg,PT1H19M59S,2984,31,2
YohrbsfagtE,FC MOBILE CHILL| AJDREW,2024-06-20T18:03:49Z,https://i.ytimg.com/vi/YohrbsfagtE/mqdefault.jpg,PT1H13M9S,1833,14,0
WMv0uLTj3X0,🔴EL MEJOR FULL *REAL MADRID* DEL FC MOBILE,2024-06-19T16:15:02Z,https://i.ytimg.com/vi/WMv0uLTj3X0/mqdefault.jpg,PT13M18S,1857,59,4
fUm8kT6MtlY,FC MOBILE CHILL| AJDREW,2024-06-19T07:02:48Z,https://i.ytimg.com/vi/fUm8kT6MtlY/mqdefault.jpg,PT3H5M56S,5877,95,0
3oYv2drbWf0,UTOTS 99 #fcmobile,2024-06-18T15:30:00Z,https://i.ytimg.com/vi/3oYv2drbWf0/mqdefault.jpg,PT44S,681,54,10
Ces18MDh0F8,Esto si es Suerte #fcmobile,2024-06-18T15:00:16Z,https://i.ytimg.com/vi/Ces18MDh0F8/mqdefault.jpg,PT41S,10490,486,8
Ao---DApCeo,FC MOBILE CHILL| AJDREW,2024-06-18T07:53:43Z,https://i.ytimg.com/vi/Ao---DApCeo/mqdefault.jpg,PT2H55M23S,5496,27,0
TlwhJpYMhls,El Peor UTOTS #fcmobile,2024-06-17T15:00:22Z,https://i.ytimg.com/vi/TlwhJpYMhls/mqdefault.jpg,PT15S,11350,502,6
o2COeXOZ2AA,🔴SACAMOS 4 UTOTS ASEGURADOS + RECOMPENSAS DE LA EURO EN FC MOBILE,2024-06-17T03:00:06Z,https://i.ytimg.com/vi/o2COeXOZ2AA/mqdefault.jpg,PT9M50S,135,6,8
CTUTk0_qY4I,Ese NO era el UTOTS #fcmobile,2024-06-16T16:00:10Z,https://i.ytimg.com/vi/CTUTk0_qY4I/mqdefault.jpg,PT26S,757,39,2
q8NiWy0JnOo,Esto es SUERTE #fcmobile,2024-06-15T15:00:45Z,https://i.ytimg.com/vi/q8NiWy0JnOo/mqdefault.jpg,PT27S,237,22,6
K1QczLseIPM,El UTOTS mas caca #fcmobile,2024-06-15T11:09:03Z,https://i.ytimg.com/vi/K1QczLseIPM/mqdefault.jpg,PT53S,266,18,4
XWGC7mFAtp8,ARGENTINO UTOTS #fcmobile,2024-06-12T15:15:02Z,https://i.ytimg.com/vi/XWGC7mFAtp8/mqdefault.jpg,PT34S,1203,52,6
8Ip8x99im_U,UTOTS 99 #fcmobile,2024-06-11T15:11:00Z,https://i.ytimg.com/vi/8Ip8x99im_U/mqdefault.jpg,PT25S,717,25,8
lPojHDrmLdg,HOLANDES UTOTS #fcmobile,2024-06-11T09:08:31Z,https://i.ytimg.com/vi/lPojHDrmLdg/mqdefault.jpg,PT36S,1489,51,4
p3FrIaB2MyQ,LEWA UTOTS #fcmobile,2024-06-10T17:27:56Z,https://i.ytimg.com/vi/p3FrIaB2MyQ/mqdefault.jpg,PT29S,2642,112,12
JVHu-_WVt74,Mi Primer UTOTS #fcmobile,2024-06-09T18:45:51Z,https://i.ytimg.com/vi/JVHu-_WVt74/mqdefault.jpg,PT38S,100,5,17
RYrn4oO-7cs,🔴SACAMOS MAS DE 20 UTOTS EN FC MOBILE,2024-06-08T01:00:06Z,https://i.ytimg.com/vi/RYrn4oO-7cs/mqdefault.jpg,PT14M48S,84,7,4
M81SfYf7bnY,Don Alemán   #fcmobile,2024-06-07T18:09:14Z,https://i.ytimg.com/vi/M81SfYf7bnY/mqdefault.jpg,PT44S,607,40,7
niMG6-U1eGU,Que Tristeza #fcmobile,2024-06-06T15:20:46Z,https://i.ytimg.com/vi/niMG6-U1eGU/mqdefault.jpg,PT26S,2420,91,2
5DUO19S5QXw,otra vez portugués #fcmobile,2024-06-05T17:01:25Z,https://i.ytimg.com/vi/5DUO19S5QXw/mqdefault.jpg,PT33S,765,27,8
GGhXYF9op5Q,✅ABRIMOS LOS MEJORES SOBRES DE UTOTS EN FC MOBILE | AJDREW,2024-06-04T19:45:06Z,https://i.ytimg.com/vi/GGhXYF9op5Q/mqdefault.jpg,PT10M48S,57,5,8
KW47oQ4gvyw,portugués de Champions #fcmobile,2024-06-04T16:00:04Z,https://i.ytimg.com/vi/KW47oQ4gvyw/mqdefault.jpg,PT52S,9667,387,11
nc7MV0Qf1Lc,🔴Vamos por los Mejores UTOTS *VINI JR* ‣ *MESSI* ‣ *CRISTIANO* en FC MOBILE | AJDREW,2024-06-03T19:15:01Z,https://i.ytimg.com/vi/nc7MV0Qf1Lc/mqdefault.jpg,PT12M21S,46,4,6
ChC7Y3dTYI8,Esto es Triste #fcmobile,2024-06-03T14:45:00Z,https://i.ytimg.com/vi/ChC7Y3dTYI8/mqdefault.jpg,PT18S,4417,197,14
_kFir-AENL4,Vamos #fcmobile,2024-06-02T15:15:01Z,https://i.ytimg.com/vi/_kFir-AENL4/mqdefault.jpg,PT25S,1222,41,5
nXvKs6sZ1Ro,🔴VAMOS POR *MALDINI* Y *DEL PIERO* ‣ LOS TOTS DE LA LIGA ITALIANA EN FC MOBILE | AJDREW,2024-06-02T13:30:20Z,https://i.ytimg.com/vi/nXvKs6sZ1Ro/mqdefault.jpg,PT9M49S,33,6,2
gs2kPGW3Aos,Nu-nooooo #fcmobile,2024-06-01T16:19:18Z,https://i.ytimg.com/vi/gs2kPGW3Aos/mqdefault.jpg,PT33S,10946,412,9
oz3uiMUTewA,Hazme Caso Bro #fcmobile,2024-05-30T15:15:04Z,https://i.ytimg.com/vi/oz3uiMUTewA/mqdefault.jpg,PT40S,462,23,7
WKaD6NvWhwI,🤑SOBRES CHETADOS DE CHAMPIONS *DEBES ABRIRLOS* EN FC MOBILE | AJDREW,2024-05-29T19:45:06Z,https://i.ytimg.com/vi/WKaD6NvWhwI/mqdefault.jpg,PT11M17S,1046,14,7
iwZQgwTBvVM,No había Fe  #fcmobile,2024-05-29T16:15:02Z,https://i.ytimg.com/vi/iwZQgwTBvVM/mqdefault.jpg,PT30S,11162,458,4
rm222rSmq6Y,🔴Vendo TODO Mi Equipo Para ESTO... En FC MOBILE | AJDREW,2024-05-28T20:15:06Z,https://i.ytimg.com/vi/rm222rSmq6Y/mqdefault.jpg,PT8M24S,2122,31,6
tNUPtYHOYXc,Sanchooooo #fcmobile,2024-05-28T15:00:48Z,https://i.ytimg.com/vi/tNUPtYHOYXc/mqdefault.jpg,PT27S,3234,121,2
uRnd8fkK-yo,Haz Flipao eh  #fcmobile,2024-05-27T14:55:00Z,https://i.ytimg.com/vi/uRnd8fkK-yo/mqdefault.jpg,PT45S,4951,243,16
McyHMzDzHAY,JOAO  #fcmobile,2024-05-26T14:44:00Z,https://i.ytimg.com/vi/McyHMzDzHAY/mqdefault.jpg,PT25S,10712,393,5
ZiT4klBFfWk,La Banderaa  #fcmobile,2024-05-26T09:25:00Z,https://i.ytimg.com/vi/ZiT4klBFfWk/mqdefault.jpg,PT31S,710,31,4
S_9nlfgsTYI,ZIDANE....  #fcmobile,2024-05-25T15:05:00Z,https://i.ytimg.com/vi/S_9nlfgsTYI/mqdefault.jpg,PT22S,8749,363,4
o3PdURRHigQ,Magic-isco  #fcmobile,2024-05-24T23:12:09Z,https://i.ytimg.com/vi/o3PdURRHigQ/mqdefault.jpg,PT28S,514,20,8
S46ledaFgRY,No Puedo Con mi Suerte  #fcmobile,2024-05-23T19:35:44Z,https://i.ytimg.com/vi/S46ledaFgRY/mqdefault.jpg,PT43S,491,28,4
A_mM_UYoKoY,🔴VAMOS POR *JUDE* Y *VINI JR* ‣ LOS TOTS DE LA LIGA ESPAÑOLA EN FC MOBILE | AJDREW,2024-05-23T16:30:06Z,https://i.ytimg.com/vi/A_mM_UYoKoY/mqdefault.jpg,PT13M13S,1893,14,0
abOLu-BW8pw,Se Vienen Los Nuevos TOTS de España  en FC MOBILE | AJDREW,2024-05-22T21:24:21Z,https://i.ytimg.com/vi/abOLu-BW8pw/mqdefault.jpg,PT2H2M35S,74,5,0
ba8dbQcO7uo,🔴ULTIMA OPRTINIDAD DE SACAR A *MESSI* EN LOS TOTS ‣ LIGUE 1 EN FC MOBILE | AJDREW,2024-05-22T16:45:06Z,https://i.ytimg.com/vi/ba8dbQcO7uo/mqdefault.jpg,PT8M58S,1430,28,2
xOjnu1YGPxU,Ya basta Musiala #fcmobile,2024-05-21T16:00:54Z,https://i.ytimg.com/vi/xOjnu1YGPxU/mqdefault.jpg,PT53S,4707,184,2
eZS0eOlj4oc,Icono TOTS GOD #fcmobile,2024-05-20T15:30:14Z,https://i.ytimg.com/vi/eZS0eOlj4oc/mqdefault.jpg,PT29S,3094,160,2
LOLzITBveNM,TOTS GRL 98 #fcmobile,2024-05-19T15:00:15Z,https://i.ytimg.com/vi/LOLzITBveNM/mqdefault.jpg,PT25S,2230,94,2
yWHffFe1XLc,El Torpedo #fcmobile,2024-05-18T15:30:15Z,https://i.ytimg.com/vi/yWHffFe1XLc/mqdefault.jpg,PT30S,1477,76,2
HpXWQa_YqDI,✅ULTIMOS FICHAJES ‣ SI PIERDO DESCARTO TODO MI TEAM🔻 EN FC MOBILE | AJDREW,2024-05-18T13:29:31Z,https://i.ytimg.com/vi/HpXWQa_YqDI/mqdefault.jpg,PT10M34S,454,22,14
RWm891cZ_p4,Grimaldo Carlos 98 #fcmobile,2024-05-17T15:45:01Z,https://i.ytimg.com/vi/RWm891cZ_p4/mqdefault.jpg,PT24S,6000,225,15
kqTEAJKuMPM,🤑Recompensas Chetadas del TOTS *GRATIS* debes SACARLAS en FC MOBILE | AJDREW,2024-05-17T12:45:05Z,https://i.ytimg.com/vi/kqTEAJKuMPM/mqdefault.jpg,PT10M34S,791,18,2
bJCMfEz_9zk,"🔴ATENCION🔴SACO +80 CARTAS DE CHAMPIONS ‣ (RODRIGO,OBLACK,SANCHO) EN FC MOBILE | AJDREW",2024-05-16T18:00:16Z,https://i.ytimg.com/vi/bJCMfEz_9zk/mqdefault.jpg,PT8M23S,691,13,11
PoY4Z4FONy8,TOTS BRASILEÑO #fcmobile,2024-05-16T15:00:19Z,https://i.ytimg.com/vi/PoY4Z4FONy8/mqdefault.jpg,PT31S,12858,527,14
thpIWMyIrRw,ICONOOO #fcmobile,2024-05-15T15:15:02Z,https://i.ytimg.com/vi/thpIWMyIrRw/mqdefault.jpg,PT39S,10383,600,27
r1gUD7mkvK8,FC MOBILE DE CHILL | AJDREW,2024-05-15T08:24:11Z,https://i.ytimg.com/vi/r1gUD7mkvK8/mqdefault.jpg,PT2H3M,907,7,4
iQX13MjDyTE,FC MOBILE DE CHILL | AJDREW,2024-05-14T17:58:54Z,https://i.ytimg.com/vi/iQX13MjDyTE/mqdefault.jpg,PT54M5S,738,3,0
3-VrGDr2TvQ,ICONOO TOTS #fcmobile,2024-05-14T14:45:00Z,https://i.ytimg.com/vi/3-VrGDr2TvQ/mqdefault.jpg,PT38S,2279,111,6
AYG5cYfn8_4,🔴TOTS BUNDES SIN PROBABILIDADES ¡SACAMOS LAS MEJORES CARTAS! EN FC MOBILE | AJDREW,2024-05-14T13:45:06Z,https://i.ytimg.com/vi/AYG5cYfn8_4/mqdefault.jpg,PT12M22S,328,8,2
yYIGGhBMJtI,FC MOBILE DE CHILL | AJDREW,2024-05-14T08:45:32Z,https://i.ytimg.com/vi/yYIGGhBMJtI/mqdefault.jpg,PT2H39M1S,3593,10,0
y3cFVHFb8gs,SOBRE BUG #fcmobile,2024-05-13T15:00:52Z,https://i.ytimg.com/vi/y3cFVHFb8gs/mqdefault.jpg,PT40S,1272,82,13
WKbt838pTzk,FC MOBILE DE CHILL | AJDREW,2024-05-13T07:52:02Z,https://i.ytimg.com/vi/WKbt838pTzk/mqdefault.jpg,PT1H59M30S,179,5,0
Y50RJcGI5zk,FC MOBILE DE CHILL | AJDREW,2024-05-12T19:46:52Z,https://i.ytimg.com/vi/Y50RJcGI5zk/mqdefault.jpg,PT2H3M24S,157,7,0
14A3UaXVnMQ,Icono GOD  #fcmobile,2024-05-12T16:30:00Z,https://i.ytimg.com/vi/14A3UaXVnMQ/mqdefault.jpg,PT34S,565,37,6
B2Cvb2O2tOs,El Icono TOTS #fcmobile,2024-05-11T16:00:16Z,https://i.ytimg.com/vi/B2Cvb2O2tOs/mqdefault.jpg,PT41S,2473,131,10
sX_FUj3zH-E,🔴Abrimos los Sobres Transferibles de DIVISION RIVALS (SALE MAL) en FC MOBILE | AJDREW,2024-05-11T13:45:04Z,https://i.ytimg.com/vi/sX_FUj3zH-E/mqdefault.jpg,PT7M1S,668,19,6
90CgWaoMZ4g,"🔴Sacamos Los Mejores TOTS de la Bundesliga (MULLER, GRIMALDO, EL BICHO) en FC MOBILE | AJDREW",2024-05-10T17:30:07Z,https://i.ytimg.com/vi/90CgWaoMZ4g/mqdefault.jpg,PT11M55S,699,16,11
XBeLnUZEhd8,Ya es demasiado #fcmobile,2024-05-10T14:00:24Z,https://i.ytimg.com/vi/XBeLnUZEhd8/mqdefault.jpg,PT38S,10553,704,10
9atJ5d4JXrM,TOTS GRL97 #fcmobile,2024-05-09T15:00:06Z,https://i.ytimg.com/vi/9atJ5d4JXrM/mqdefault.jpg,PT33S,10231,494,9
IrR5OO7VLPw,Icono TOTS  #fcmobile,2024-05-08T16:30:03Z,https://i.ytimg.com/vi/IrR5OO7VLPw/mqdefault.jpg,PT27S,11129,535,12
yufe8Ohkosw,FC MOBILE DE CHILL | AJDREW,2024-05-08T06:01:56Z,https://i.ytimg.com/vi/yufe8Ohkosw/mqdefault.jpg,PT1H3M31S,1197,12,0
cvVRH-9mTqo,FC MOBILE DE CHILL | AJDREW,2024-05-08T06:01:07Z,https://i.ytimg.com/vi/cvVRH-9mTqo/mqdefault.jpg,PT56M23S,69,11,4
NGtrG8AiAC4,TOTS Portugues en Intercambios #fcmobile,2024-05-07T14:45:01Z,https://i.ytimg.com/vi/NGtrG8AiAC4/mqdefault.jpg,PT23S,2097,70,4
PdSfwgfGF8A,🔴Serie Mis Suscriptores Arman mi Nuevo Team #5 (Los mejores MC) en FC MOBILE | AJDREW,2024-05-07T00:40:00Z,https://i.ytimg.com/vi/PdSfwgfGF8A/mqdefault.jpg,PT12M32S,249,10,0
4s4I05Ku-ds,Sobre Bug GRL 96 #fcmobile,2024-05-06T15:45:00Z,https://i.ytimg.com/vi/4s4I05Ku-ds/mqdefault.jpg,PT32S,3767,150,2
Am8oYRDtoec,Bug Icono TOTS #fcmobile,2024-05-05T15:30:02Z,https://i.ytimg.com/vi/Am8oYRDtoec/mqdefault.jpg,PT59S,5656,276,10
AXDOm4hTmeg,🔴Abrimos Los Mejores Sobres De los TOTS (sacamos las mejores Cartas) en FC MOBILE | AJDREW,2024-05-04T21:35:00Z,https://i.ytimg.com/vi/AXDOm4hTmeg/mqdefault.jpg,PT14M1S,446,12,10
gwpZs7fu988,Sobre De 4000 Joyas Bug #fcmobile,2024-05-04T15:15:02Z,https://i.ytimg.com/vi/gwpZs7fu988/mqdefault.jpg,PT54S,509,20,6
_y-k6i-G6ig,Intertambios TOST GRL 95 #fcmobile,2024-05-03T21:15:03Z,https://i.ytimg.com/vi/_y-k6i-G6ig/mqdefault.jpg,PT23S,180,11,2
01A91NFnnI4,"🟢SACAMOS LOS MEJORES TOTS (VIEIRA,CARVALHO,FODEN) EN FC MOBILE | AJDREW",2024-05-02T00:30:00Z,https://i.ytimg.com/vi/01A91NFnnI4/mqdefault.jpg,PT19M25S,723,14,14
ex-9LuKH-Ug,🔴Serie: Mis Suscriptores Arman mi Nuevo Team #4 (Ganamos Millones) en FC MOBILE | AJDREW,2024-04-30T23:15:03Z,https://i.ytimg.com/vi/ex-9LuKH-Ug/mqdefault.jpg,PT13M9S,322,15,13
Fb7NRUmqXb0,"❗BUG en Intercambios ‣ 30 Sobres Gratis (Dalglish, Foden, Haaland) en FC MOBILE | AJDREW",2024-04-29T17:15:01Z,https://i.ytimg.com/vi/Fb7NRUmqXb0/mqdefault.jpg,PT10M8S,792,15,7
Pr3uXPJupl4,MEJORO MI FULL ICONOS EN FC MOBILE | AJDREW,2024-04-29T16:58:39Z,https://i.ytimg.com/vi/Pr3uXPJupl4/mqdefault.jpg,PT27M7S,37,8,0
oS5f7x2dwAs,SE VIENEN LOS TOTS A FC MOBILE | AJDREW,2024-04-29T16:27:54Z,https://i.ytimg.com/vi/oS5f7x2dwAs/mqdefault.jpg,PT1H18M12S,56,5,0
6PmvWq4zeoM,SE VIENEN LOS TOTS A FC MOBILE | AJDREW,2024-04-29T05:03:36Z,https://i.ytimg.com/vi/6PmvWq4zeoM/mqdefault.jpg,PT2H14M57S,96,11,2
hUKfdoT57Jw,SE VIENEN LOS TOTS A FC MOBILE | AJDREW,2024-04-29T05:02:37Z,https://i.ytimg.com/vi/hUKfdoT57Jw/mqdefault.jpg,PT2H14M29S,1573,6,0
qyRakZCl2vQ,Revisando las cartas TOTS en FC MOBILE | AJDREW,2024-04-27T11:23:20Z,https://i.ytimg.com/vi/qyRakZCl2vQ/mqdefault.jpg,PT1H17M21S,54,7,0
HeomAii36R8,Revisando las cartas TOTS en FC MOBILE | AJDREW,2024-04-27T11:06:44Z,https://i.ytimg.com/vi/HeomAii36R8/mqdefault.jpg,PT1H18M11S,1245,7,0
kjqjcWSsG6A,FC MOBILE CHILL | AJDREW,2024-04-27T00:30:39Z,https://i.ytimg.com/vi/kjqjcWSsG6A/mqdefault.jpg,PT4M54S,2,0,0
myVvN9jbO08,🔴Serie Mis Suscriptores Arman mi Nuevo Team #3 (SALE MAL) en FC MOBILE | AJDREW,2024-04-26T20:30:07Z,https://i.ytimg.com/vi/myVvN9jbO08/mqdefault.jpg,PT11M58S,234,10,5
KI2yoNynMB0,🤑Abrimos Los Mejores Sobres De Champions ‣ (Sabres Chetados) En FC MOBILE | AJDREW,2024-04-25T21:30:03Z,https://i.ytimg.com/vi/KI2yoNynMB0/mqdefault.jpg,PT10M34S,894,18,3
ZGTpzfpfUJg,"Mejoro Mi FULL REAL MADRID (Bellingham, Vinícius, Valverde) en FC MOBILE | AJDREW",2024-04-24T20:15:00Z,https://i.ytimg.com/vi/ZGTpzfpfUJg/mqdefault.jpg,PT8M24S,846,30,18
